question_id,iteration,pseudo_label_ok,query_shift_l2,l1_steps,l1_loss,l1_early_stopped,l2_updated,l2_loss,l2_kl_loss,l2_anchor_loss,l2_regularization_loss
2hop__6750_6733,1,True,1.2052001953125,1,3.257206439971924,True,True,3.2327253818511963,3.222240686416626,0.010484731756150723,0.0
2hop__6750_6733,2,True,1.206071138381958,1,3.4250805377960205,True,True,3.209486484527588,3.2056198120117188,0.0038258207496255636,4.0808045014273375e-05
3hop1__106042_64399_53006,1,True,1.9320156574249268,2,3.086843490600586,True,True,2.62681245803833,2.6231331825256348,0.003679219400510192,0.0
3hop1__106042_64399_53006,2,True,2.212725877761841,3,1.4397869110107422,False,True,3.470432996749878,3.468358039855957,0.0020342878997325897,4.0878745494410396e-05
3hop1__106042_64399_53006,3,True,2.2382686138153076,3,2.8593742847442627,False,True,2.082628011703491,2.0813186168670654,0.0012090590316802263,0.0001003178404062055
3hop1__106042_64399_53006,4,True,1.2000280618667603,1,3.3645179271698,True,True,1.9012864828109741,1.9001777172088623,0.0009392555220983922,0.00016946964024100453
2hop__83405_158262,1,True,2.464090347290039,3,2.828836679458618,False,True,3.425877809524536,3.4210145473480225,0.004863162990659475,0.0
2hop__83405_158262,2,True,0.01237739622592926,0,nan,True,True,1.2650153636932373,1.2630680799484253,0.0019067361718043685,4.052360964124091e-05
2hop__83405_158262,3,True,0.017587309703230858,0,nan,True,True,1.812292218208313,1.8110172748565674,0.001178559847176075,9.646592661738396e-05
2hop__83405_158262,4,True,1.20322585105896,1,3.0288403034210205,True,True,2.8150157928466797,2.813612937927246,0.0012322067050263286,0.00017075698997359723
2hop__83405_158262,5,True,2.2195770740509033,3,2.998749256134033,False,True,2.436257839202881,2.4349708557128906,0.0010450823465362191,0.0002421136450720951
2hop__83405_158262,6,True,2.43868350982666,3,2.1424930095672607,False,True,2.2066304683685303,2.205263376235962,0.0010519020725041628,0.0003150802804157138
2hop__83405_158262,7,True,2.5386838912963867,3,2.2227303981781006,False,True,2.43426775932312,2.4328136444091797,0.0010700408602133393,0.0003841740544885397
4hop1__606685_508773_85832_745702,1,True,2.58825945854187,3,1.3219411373138428,False,True,1.9036377668380737,1.8992810249328613,0.004356719087809324,0.0
4hop1__606685_508773_85832_745702,2,True,1.206486701965332,1,2.2719175815582275,True,True,1.7474722862243652,1.7454806566238403,0.001950919977389276,4.062000516569242e-05
4hop1__606685_508773_85832_745702,3,True,2.284902572631836,3,1.3101654052734375,False,True,1.333979845046997,1.332381010055542,0.0014789095148444176,0.00011993406224064529
2hop__29873_679424,1,True,1.2091495990753174,1,3.2157533168792725,True,True,3.045321226119995,3.039189338684082,0.006131784524768591,0.0
2hop__29873_679424,2,True,1.2137316465377808,1,3.477100372314453,True,True,3.2640678882598877,3.260819435119629,0.0032079671509563923,4.05262217100244e-05
3hop1__128865_30587_83479,1,True,1.2013776302337646,1,2.268730640411377,True,True,1.4811252355575562,1.4740653038024902,0.007059918250888586,0.0
3hop1__128865_30587_83479,2,True,1.205952525138855,1,2.2922887802124023,True,True,1.1247459650039673,1.1217316389083862,0.002973788185045123,4.05497667088639e-05
4hop2__567956_14670_8987_8974,1,True,2.3876101970672607,3,3.7250421047210693,False,True,3.1439547538757324,3.1414694786071777,0.0024851716589182615,0.0
4hop2__567956_14670_8987_8974,2,True,2.428166389465332,3,1.7591444253921509,False,True,2.104376792907715,2.1024107933044434,0.0019253556383773685,4.0556289604865015e-05
4hop1__88342_75218_128008_87812,1,True,1.2020612955093384,1,2.038334369659424,True,True,1.8932255506515503,1.8887965679168701,0.0044289580546319485,0.0
4hop1__88342_75218_128008_87812,2,True,1.2043706178665161,1,2.375377893447876,True,True,1.9504201412200928,1.9479382038116455,0.0024406928569078445,4.128856016905047e-05
4hop1__94201_642284_131926_89261,1,True,1.2096335887908936,1,3.4533638954162598,True,True,2.9968130588531494,2.991126537322998,0.005686425603926182,0.0
4hop1__94201_642284_131926_89261,2,True,0.018220344558358192,0,nan,True,True,1.921606183052063,1.9191075563430786,0.002457667840644717,4.10583452321589e-05
4hop3__193820_466199_695123_72134,1,True,2.499584436416626,3,2.476379156112671,False,True,2.8863162994384766,2.8795759677886963,0.006740278098732233,0.0
4hop3__193820_466199_695123_72134,2,True,0.015803130343556404,0,nan,True,True,1.8740674257278442,1.8712900876998901,0.0027367891743779182,4.054905366501771e-05
4hop3__193820_466199_695123_72134,3,True,2.023350477218628,3,1.5053528547286987,False,True,1.0567872524261475,1.0553256273269653,0.001363673247396946,9.802224667510018e-05
4hop3__193820_466199_695123_72134,4,True,2.2465429306030273,3,2.253929376602173,False,True,2.4878652095794678,2.486459732055664,0.0012390159536153078,0.00016644752759020776
4hop3__193820_466199_695123_72134,5,True,1.198906421661377,1,3.2201168537139893,True,True,0.9228962063789368,0.9217064380645752,0.0009576677693985403,0.00023210528888739645
4hop3__193820_466199_695123_72134,6,True,1.2026468515396118,1,3.4679043292999268,True,True,3.204674243927002,3.2029998302459717,0.0013757614651694894,0.00029877014458179474
4hop3__193820_466199_695123_72134,7,True,1.2070220708847046,1,3.4362239837646484,True,True,3.167872190475464,3.1662845611572266,0.001218024524860084,0.0003696589556057006
3hop1__305566_568433_51423,1,True,2.4401795864105225,3,2.180401563644409,False,True,2.326812267303467,2.3222861289978027,0.004526104778051376,0.0
3hop1__305566_568433_51423,2,True,1.4695688486099243,3,2.505188465118408,False,True,2.8339858055114746,2.8315184116363525,0.0024269537534564734,4.057646947330795e-05
3hop1__305566_568433_51423,3,True,2.4365580081939697,3,1.6791024208068848,False,True,3.5519471168518066,3.550337314605713,0.001507974578998983,0.0001018823531921953
3hop1__305566_568433_51423,4,True,1.2032936811447144,1,3.4320085048675537,True,True,2.836324691772461,2.8351125717163086,0.001044229487888515,0.00016784398758318275
3hop1__305566_568433_51423,5,True,2.4752283096313477,3,3.219672441482544,False,True,2.711148262023926,2.709609031677246,0.0013085551327094436,0.0002308047842234373
3hop1__305566_568433_51423,6,True,2.3318984508514404,3,2.4725728034973145,False,True,2.956078290939331,2.954392433166504,0.0013991929590702057,0.00028651091270148754
3hop1__305566_568433_51423,7,True,1.0924007892608643,1,1.9601224660873413,True,True,1.4387609958648682,1.4360253810882568,0.002394595881924033,0.0003410112694837153
4hop2__71753_648517_70784_61381,1,True,2.4269227981567383,3,2.7981090545654297,False,True,3.3602569103240967,3.357114791870117,0.0031420171726495028,0.0
4hop2__71753_648517_70784_61381,2,True,1.202755093574524,1,3.243865966796875,True,True,3.12872052192688,3.1262879371643066,0.0023918997030705214,4.0687420550966635e-05
4hop2__71753_648517_70784_61381,3,True,2.0887041091918945,2,3.3479442596435547,True,True,3.1980574131011963,3.1961898803710938,0.0017795953899621964,8.79258441273123e-05
2hop__723404_58556,1,True,2.4499166011810303,3,2.0754475593566895,False,True,3.2180185317993164,3.203700304031372,0.014318223111331463,0.0
2hop__723404_58556,2,True,0.017892135307192802,0,nan,True,True,3.393627643585205,3.389380693435669,0.0042058127000927925,4.133337642997503e-05
3hop1__483634_720378_15538,1,True,1.2095425128936768,1,3.377002239227295,True,True,3.1637749671936035,3.1549618244171143,0.008813167922198772,0.0
3hop1__483634_720378_15538,2,True,1.2112767696380615,1,3.395673990249634,True,True,3.091458797454834,3.08656644821167,0.004851927049458027,4.047941911267117e-05
2hop__864201_80026,1,True,2.1728627681732178,3,0.8135089874267578,False,True,1.0632929801940918,1.056666612625122,0.0066264173947274685,0.0
2hop__864201_80026,2,True,1.2089077234268188,1,3.077000379562378,True,True,1.2200946807861328,1.2170099020004272,0.003043976379558444,4.082164014107548e-05
2hop__434218_29898,1,True,0.02053525112569332,0,nan,True,True,3.2672035694122314,3.2566041946411133,0.010599310509860516,0.0
2hop__434218_29898,2,True,0.023406490683555603,0,nan,True,True,3.0974228382110596,3.0918490886688232,0.005533093586564064,4.067138797836378e-05
2hop__693157_131890,1,True,1.2032012939453125,1,1.7562179565429688,True,True,1.7035340070724487,1.6967427730560303,0.00679118512198329,0.0
2hop__693157_131890,2,True,1.2066693305969238,1,3.073232412338257,True,True,3.161961555480957,3.1598129272460938,0.0021078491117805243,4.066658948431723e-05
4hop1__842143_153080_159767_81096,1,True,2.40970778465271,3,4.214966773986816,False,True,3.5022220611572266,3.4975783824920654,0.004643631633371115,0.0
4hop1__842143_153080_159767_81096,2,True,1.2063484191894531,1,3.2486305236816406,True,True,3.011648654937744,3.0082473754882812,0.003360488684847951,4.085507680429146e-05
4hop1__842143_153080_159767_81096,3,True,2.1741034984588623,3,1.1159790754318237,False,True,1.624923586845398,1.6226619482040405,0.002165571553632617,9.610671258997172e-05
4hop1__842143_153080_159767_81096,4,True,1.879069209098816,2,1.1411378383636475,True,True,0.7450746893882751,0.7431802153587341,0.001733875717036426,0.00016054823936428875
4hop1__370129_621192_10659_42311,1,True,1.2058436870574951,1,2.9312679767608643,True,True,3.1642966270446777,3.160352945327759,0.003943698480725288,0.0
4hop1__370129_621192_10659_42311,2,True,2.614182710647583,3,2.085371494293213,False,True,2.6255624294281006,2.6224706172943115,0.003051266772672534,4.048275513923727e-05
4hop1__370129_621192_10659_42311,3,True,2.130462408065796,2,2.235621690750122,True,True,2.5441038608551025,2.5425453186035156,0.0014563471777364612,0.00010238715913146734
4hop1__370129_621192_10659_42311,4,True,2.6407198905944824,3,2.5981621742248535,False,True,3.5505995750427246,3.5487051010131836,0.0017138849943876266,0.00018053642997983843
4hop1__370129_621192_10659_42311,5,True,1.201796054840088,1,3.496676445007324,True,True,2.6170520782470703,2.615673303604126,0.0011340316850692034,0.0002447798033244908
4hop1__370129_621192_10659_42311,6,True,0.02166290394961834,0,nan,True,True,3.159919261932373,3.1586289405822754,0.0009725160198286176,0.00031782352016307414
4hop1__370129_621192_10659_42311,7,True,1.201074481010437,1,2.7505147457122803,True,True,2.2611796855926514,2.259291410446167,0.0014970264164730906,0.0003911271633114666
2hop__203955_25719,1,True,1.2064402103424072,1,2.104973793029785,True,True,2.034296989440918,2.029470682144165,0.004826258402317762,0.0
2hop__203955_25719,2,True,1.2080192565917969,1,2.6075782775878906,True,True,2.0351338386535645,2.0322513580322266,0.002841636538505554,4.072306546731852e-05
2hop__203955_25719,3,True,2.2893311977386475,3,1.5618125200271606,False,True,1.5925227403640747,1.5906641483306885,0.0017299841856583953,0.0001286038022954017
2hop__203955_25719,4,True,1.2111204862594604,1,3.4042203426361084,True,True,3.050093412399292,3.047459840774536,0.002412252826616168,0.0002211758983321488
2hop__203955_25719,5,True,1.204972743988037,1,3.4417436122894287,True,True,2.8836913108825684,2.881770610809326,0.0015984539641067386,0.00032223790185526013
2hop__203955_25719,6,True,1.2079073190689087,1,3.277905225753784,True,True,3.125335454940796,3.122838020324707,0.0020722716581076384,0.0004250608035363257
2hop__203955_25719,7,True,1.2135363817214966,1,2.8561720848083496,True,True,2.707873821258545,2.7041373252868652,0.003204562235623598,0.0005319742485880852
3hop1__19768_19788_19761,1,True,1.207353949546814,1,3.464944839477539,True,True,3.2294440269470215,3.2250115871429443,0.004432386253029108,0.0
3hop1__19768_19788_19761,2,True,1.2104374170303345,1,3.3943936824798584,True,True,3.178358554840088,3.175913095474243,0.0024046029429882765,4.079105201526545e-05
3hop1__19768_19788_19761,3,True,1.214690089225769,1,3.3770689964294434,True,True,2.8437700271606445,2.841233253479004,0.002409812528640032,0.00012710856390185654
3hop1__19768_19788_19761,4,True,2.598062753677368,3,2.4305989742279053,False,True,3.3029210567474365,3.2998299598693848,0.0028311500791460276,0.0002598898427095264
3hop1__19768_19788_19761,5,True,2.242424249649048,3,3.0322556495666504,False,True,3.254643201828003,3.2521660327911377,0.002099767094478011,0.00037741733831353486
3hop1__19768_19788_19761,6,True,2.147160768508911,3,2.988840103149414,False,True,3.236438512802124,3.233746290206909,0.002200322924181819,0.0004918129416182637
3hop1__19768_19788_19761,7,True,2.4265012741088867,3,3.0125043392181396,False,True,3.9596118927001953,3.956480026245117,0.0025270511396229267,0.0006048724753782153
4hop1__570103_49925_13759_736921,1,True,2.143559455871582,3,2.674337863922119,False,True,2.4560458660125732,2.4508044719696045,0.005241284612566233,0.0
4hop1__570103_49925_13759_736921,2,True,2.476543664932251,3,1.2978291511535645,False,True,1.2669529914855957,1.2640281915664673,0.0028841299936175346,4.0705770516069606e-05
3hop1__19768_19788_15107,1,True,0.01980850100517273,0,nan,True,True,3.3003668785095215,3.295037031173706,0.005329763051122427,0.0
3hop1__19768_19788_15107,2,True,2.36393666267395,3,3.885032892227173,False,True,2.8220038414001465,2.8192296028137207,0.0027336806524544954,4.051163705298677e-05
3hop2__125104_90098_10557,1,True,1.2108994722366333,1,3.3595924377441406,True,True,3.084336519241333,3.079023599624634,0.005312966648489237,0.0
3hop2__125104_90098_10557,2,True,0.022959353402256966,0,nan,True,True,3.2867913246154785,3.2842230796813965,0.002527947071939707,4.038000406580977e-05
2hop__412633_15781,1,True,0.013402344658970833,0,nan,True,True,3.0688490867614746,3.063643455505371,0.005205586552619934,0.0
2hop__412633_15781,2,True,0.017820561304688454,0,nan,True,True,3.081472635269165,3.0778160095214844,0.00361566967330873,4.089109643246047e-05
2hop__326404_120065,1,True,1.2079811096191406,1,3.442826986312866,True,True,3.2737326622009277,3.265303611755371,0.008429134264588356,0.0
2hop__326404_120065,2,True,1.2056465148925781,1,2.895183563232422,True,True,2.4608500003814697,2.4575095176696777,0.0032997464295476675,4.0660812373971567e-05
2hop__326404_120065,3,True,1.2085134983062744,1,2.721257209777832,True,True,1.770865797996521,1.7689299583435059,0.0018322229152545333,0.00010358882718719542
2hop__326404_120065,4,True,1.2034393548965454,1,2.9661576747894287,True,True,1.8458210229873657,1.843984603881836,0.0016510464483872056,0.00018533715046942234
2hop__326404_120065,5,True,1.2070972919464111,1,3.0021567344665527,True,True,1.9364579916000366,1.934945821762085,0.0012416827958077192,0.00027051527285948396
2hop__61714_52026,1,True,0.016621705144643784,0,nan,True,True,3.1539669036865234,3.144641637802124,0.009325194172561169,0.0
2hop__61714_52026,2,True,1.2125446796417236,1,3.1853322982788086,True,True,3.185173273086548,3.180891275405884,0.0042416867800056934,4.0411057852907106e-05
2hop__61714_52026,3,True,0.025608964264392853,0,nan,True,True,3.089179039001465,3.0869035720825195,0.002155320718884468,0.00012020421854685992
4hop2__160585_14670_8987_8974,1,True,1.209047794342041,1,3.457676887512207,True,True,3.2306647300720215,3.226689100265503,0.003975649829953909,0.0
4hop2__160585_14670_8987_8974,2,True,0.7037261128425598,1,0.8706585764884949,True,True,0.7916185855865479,0.7892581224441528,0.002319559222087264,4.090755101060495e-05
4hop2__160585_14670_8987_8974,3,True,1.2038885354995728,1,3.376424551010132,True,True,3.234212875366211,3.2322616577148438,0.0018459610873833299,0.00010504927922738716
4hop2__160585_14670_8987_8974,4,True,2.6317896842956543,3,2.6774277687072754,False,True,3.337801933288574,3.3363921642303467,0.0012360038235783577,0.000173768843524158
4hop1__152146_5274_458768_33677,1,True,0.01397653203457594,0,nan,True,True,0.24649982154369354,0.2407161295413971,0.005783697124570608,0.0
4hop1__152146_5274_458768_33677,2,True,2.3899807929992676,3,1.8200222253799438,False,True,1.949792504310608,1.9467014074325562,0.0030509766656905413,4.0188562707044184e-05
4hop1__152146_5274_458768_33677,3,True,1.201843023300171,1,2.346896171569824,True,True,1.2347331047058105,1.2332737445831299,0.0013760810252279043,8.329223783221096e-05
4hop1__152146_5274_458768_33677,4,True,1.1414103507995605,1,2.0826120376586914,True,True,1.1272776126861572,1.1254736185073853,0.0016794961411505938,0.00012449687346816063
4hop1__152146_5274_458768_33677,5,True,2.4291012287139893,3,2.801725149154663,False,True,3.2444674968719482,3.242903232574463,0.0013847047230228782,0.00017941018450073898
4hop1__152146_5274_458768_33677,6,True,2.1775994300842285,3,2.300171375274658,False,True,1.985932469367981,1.9846339225769043,0.0010688577312976122,0.00022967772383708507
4hop1__152146_5274_458768_33677,7,True,0.008590568788349628,0,nan,True,True,3.408928632736206,3.407010555267334,0.0016416701255366206,0.0002762763178907335
3hop2__127483_79978_10557,1,True,1.2051676511764526,1,3.3106918334960938,True,True,3.1307296752929688,3.1262166500091553,0.0045129298232495785,0.0
3hop2__127483_79978_10557,2,True,1.206860899925232,1,3.3880302906036377,True,True,2.76631236076355,2.764000415802002,0.002270831959322095,4.0975366573547944e-05
2hop__580231_162399,1,True,0.020204603672027588,0,nan,True,True,3.028465747833252,3.0202441215515137,0.00822171475738287,0.0
2hop__580231_162399,2,True,0.022808481007814407,0,nan,True,True,3.0675888061523438,3.0641119480133057,0.00343632185831666,4.0603736124467105e-05
2hop__580231_162399,3,True,0.03004152700304985,0,nan,True,True,3.2847535610198975,3.28198504447937,0.0026437609922140837,0.000124676400446333
2hop__580231_162399,4,True,0.03863389045000076,0,nan,True,True,2.8137121200561523,2.811394214630127,0.002071083290502429,0.0002466568548697978
2hop__580231_162399,5,True,0.04930093139410019,0,nan,True,True,3.3298747539520264,3.3277032375335693,0.0017592422664165497,0.00041218555998057127
2hop__580231_162399,6,True,0.061121661216020584,0,nan,True,True,2.7468719482421875,2.7427828311920166,0.003466153284534812,0.0006231029401533306
2hop__580231_162399,7,True,1.2464675903320312,1,3.1486570835113525,True,True,2.5712761878967285,2.566831111907959,0.003566974541172385,0.0008780494099482894
2hop__7046_44085,1,True,0.015512985177338123,0,nan,True,True,2.7996420860290527,2.7943079471588135,0.005334121640771627,0.0
2hop__7046_44085,2,True,1.2119543552398682,1,3.3650574684143066,True,True,2.333035707473755,2.330402374267578,0.002592548495158553,4.0888142393669114e-05
2hop__166820_52835,1,True,0.017135770991444588,0,nan,True,True,2.8902735710144043,2.8838253021240234,0.006448376923799515,0.0
2hop__166820_52835,2,True,2.1914494037628174,3,2.7680275440216064,False,True,2.181424140930176,2.178507089614868,0.002876328071579337,4.074338357895613e-05
2hop__68322_510545,1,True,2.490384817123413,3,1.5472773313522339,False,True,2.1224241256713867,2.1157944202423096,0.006629712879657745,0.0
2hop__68322_510545,2,True,2.414675235748291,3,2.0409345626831055,False,True,3.3070144653320312,3.303455114364624,0.003518390003591776,4.0957089368021116e-05
2hop__68322_510545,3,True,2.3079354763031006,3,3.9340627193450928,False,True,3.1335091590881348,3.1294121742248535,0.003997770603746176,9.908567881211638e-05
2hop__68322_510545,4,True,2.289348840713501,3,2.139141082763672,False,True,2.1882874965667725,2.1859922409057617,0.0021265570539981127,0.00016875863366294652
2hop__68322_510545,5,True,2.4306530952453613,3,1.9892903566360474,False,True,2.21724009513855,2.2155351638793945,0.0014584128512069583,0.00024657644098624587
2hop__68322_510545,6,True,1.2015880346298218,1,2.642394542694092,True,True,2.622514009475708,2.6204588413238525,0.0017381899524480104,0.0003171130665577948
2hop__68322_510545,7,True,2.290489912033081,3,2.3244998455047607,False,True,2.4125373363494873,2.4101271629333496,0.0020125338342040777,0.00039759025094099343
2hop__673655_316668,1,True,0.015546318143606186,0,nan,True,True,3.282890558242798,3.2717034816741943,0.01118702907115221,0.0
2hop__673655_316668,2,True,0.0192341860383749,0,nan,True,True,3.2918190956115723,3.288623094558716,0.003154721111059189,4.1211496863979846e-05
2hop__3737_13529,1,True,0.015725422650575638,0,nan,True,True,2.2279410362243652,2.2215347290039062,0.006406232248991728,0.0
2hop__3737_13529,2,True,2.4056127071380615,3,2.3062140941619873,False,True,2.4644696712493896,2.4617841243743896,0.0026448972057551146,4.0635357436258346e-05
2hop__81268_85407,1,True,1.2076895236968994,1,3.0856292247772217,True,True,3.0343360900878906,3.0264322757720947,0.00790388323366642,0.0
2hop__81268_85407,2,True,2.409226179122925,3,1.834038257598877,False,True,2.2662429809570312,2.263423442840576,0.002778922440484166,4.0606148104416206e-05
2hop__81268_85407,3,True,2.052614212036133,2,3.59254789352417,True,True,3.3270115852355957,3.3245933055877686,0.0023078557569533587,0.00011033289774786681
2hop__81268_85407,4,True,1.209129810333252,1,2.618040084838867,True,True,2.4592747688293457,2.456716775894165,0.0023711377289146185,0.00018689817807171494
2hop__81268_85407,5,True,1.1991664171218872,1,2.827712059020996,True,True,2.614671468734741,2.6123745441436768,0.002020848449319601,0.00027601735200732946
2hop__81268_85407,6,True,2.5352516174316406,3,2.7464652061462402,False,True,3.3430087566375732,3.340393304824829,0.002237717155367136,0.00037759210681542754
2hop__81268_85407,7,True,1.2148869037628174,1,2.36776065826416,True,True,2.2412772178649902,2.2377066612243652,0.0030969963409006596,0.00047361201723106205
3hop1__109185_720914_41132,1,True,1.1569348573684692,1,2.622732639312744,True,True,2.5387439727783203,2.5331599712371826,0.005584002938121557,0.0
3hop1__109185_720914_41132,2,True,1.213277816772461,1,3.3616228103637695,True,True,3.2984845638275146,3.2959189414978027,0.002525073243305087,4.059575076098554e-05
4hop1__94201_642284_131926_13165,1,True,1.2046037912368774,1,2.0167593955993652,True,True,1.9224880933761597,1.917290210723877,0.005197862163186073,0.0
4hop1__94201_642284_131926_13165,2,True,1.2052065134048462,1,2.179360866546631,True,True,2.0739023685455322,2.071988105773926,0.0018731694435700774,4.111706221010536e-05
2hop__818692_113442,1,True,0.016186952590942383,0,nan,True,True,3.3482441902160645,3.3393797874450684,0.008864514529705048,0.0
2hop__818692_113442,2,True,1.2140374183654785,1,3.5044286251068115,True,True,3.1310064792633057,3.1277706623077393,0.003195165190845728,4.0845570765668526e-05
2hop__818692_113442,3,True,1.2004145383834839,1,1.6612707376480103,True,True,1.1848441362380981,1.1822832822799683,0.0024394229985773563,0.00012144735956098884
2hop__818692_113442,4,True,2.18524169921875,3,2.7622745037078857,False,True,1.99452543258667,1.992573857307434,0.0017334327567368746,0.0002181142190238461
2hop__818692_113442,5,True,2.062333106994629,3,1.3283615112304688,False,True,1.1243581771850586,1.1223348379135132,0.0017114505171775818,0.0003118787717539817
2hop__818692_113442,6,True,2.00300931930542,3,1.1560992002487183,False,True,1.0251151323318481,1.0230913162231445,0.0016187777509912848,0.000405090453568846
2hop__818692_113442,7,True,1.789544701576233,2,3.7056753635406494,True,True,3.388925790786743,3.3863439559936523,0.0020820654463022947,0.0004997626529075205
2hop__731228_609866,1,True,1.2075042724609375,1,3.368783473968506,True,True,2.9551966190338135,2.946167469024658,0.009029194712638855,0.0
2hop__731228_609866,2,True,1.211527705192566,1,3.422921657562256,True,True,3.12615966796875,3.1217222213745117,0.004397002048790455,4.045410605613142e-05
3hop1__617062_127905_48717,1,True,1.2056093215942383,1,2.4264678955078125,True,True,2.1886355876922607,2.18111252784729,0.007522986736148596,0.0
3hop1__617062_127905_48717,2,True,1.208648920059204,1,3.3717873096466064,True,True,3.051027536392212,3.0476715564727783,0.0033148345537483692,4.1168928873958066e-05
3hop1__617062_127905_48717,3,True,1.8568538427352905,3,1.7991911172866821,False,True,1.25973641872406,1.2577499151229858,0.0018729422008618712,0.00011356048344168812
3hop1__617062_127905_48717,4,True,2.468351364135742,3,2.1432459354400635,False,True,2.984569549560547,2.983006715774536,0.0013610804453492165,0.00020179763669148088
3hop1__617062_127905_48717,5,True,1.197581171989441,1,3.3846616744995117,True,True,2.764838933944702,2.7630743980407715,0.001477360725402832,0.0002873028861358762
3hop1__617062_127905_48717,6,True,1.1999610662460327,1,2.943891763687134,True,True,2.3928029537200928,2.3902649879455566,0.002159615745767951,0.0003783405991271138
3hop1__617062_127905_48717,7,True,1.1992543935775757,1,2.89947247505188,True,True,2.7730705738067627,2.7707889080047607,0.0018095935229212046,0.0004720912256743759
2hop__5190_64006,1,True,1.1720139980316162,1,2.3463375568389893,True,True,2.3559281826019287,2.3501439094543457,0.005784244276583195,0.0
2hop__5190_64006,2,True,1.2064021825790405,1,2.552025556564331,True,True,2.4182095527648926,2.416238784790039,0.0019301349529996514,4.047423499287106e-05
3hop1__823336_228453_10972,1,True,1.204904556274414,1,3.0039479732513428,True,True,2.2187135219573975,2.212730646133423,0.00598292937502265,0.0
3hop1__823336_228453_10972,2,True,1.2087432146072388,1,3.49300217628479,True,True,2.442906141281128,2.4405274391174316,0.0023379025515168905,4.0817525587044656e-05
4hop1__726675_508773_85832_745702,1,True,1.209150791168213,1,2.429377317428589,True,True,2.25333309173584,2.248706817626953,0.004626279231160879,0.0
4hop1__726675_508773_85832_745702,2,True,1.2097090482711792,1,2.3661441802978516,True,True,2.0448126792907715,2.042043447494507,0.002727942308411002,4.129364970140159e-05
3hop1__106313_443779_52195,1,True,1.202673316001892,1,1.831397533416748,True,True,1.1666100025177002,1.1616811752319336,0.004928860347718,0.0
3hop1__106313_443779_52195,2,True,1.1363167762756348,2,2.7743451595306396,True,True,2.577134370803833,2.5748391151428223,0.0022542746737599373,4.109537985641509e-05
3hop1__106313_443779_52195,3,True,2.7621066570281982,3,2.016038417816162,False,True,3.2607803344726562,3.259535789489746,0.0011553383665159345,8.917078230297193e-05
3hop1__106313_443779_52195,4,True,2.0169003009796143,3,1.1029951572418213,False,True,1.0317169427871704,1.0305010080337524,0.0010763738537207246,0.00013955518079455942
3hop1__390489_502967_84283,1,True,1.2078502178192139,1,3.3974311351776123,True,True,2.9235177040100098,2.916665554046631,0.0068520838394761086,0.0
3hop1__390489_502967_84283,2,True,2.023690700531006,3,1.6293336153030396,False,True,1.6389696598052979,1.6367030143737793,0.0022260393016040325,4.069410715601407e-05
3hop1__390489_502967_84283,3,True,2.408273220062256,3,1.1964523792266846,False,True,1.2676416635513306,1.2661877870559692,0.0013474278384819627,0.000106443912955001
3hop1__390489_502967_84283,4,True,2.557830572128296,3,1.6292502880096436,False,True,1.958055853843689,1.956893801689148,0.000986431143246591,0.00017560156993567944
3hop1__390489_502967_84283,5,True,1.2035719156265259,1,3.4430317878723145,True,True,3.1092348098754883,3.1080145835876465,0.0009774102363735437,0.0002426053542876616
3hop1__390489_502967_84283,6,True,1.200575828552246,1,3.104618549346924,True,True,2.9190633296966553,2.917739152908325,0.001012430526316166,0.0003119141038041562
3hop1__390489_502967_84283,7,True,1.6838912963867188,3,2.8559205532073975,False,True,2.478909492492676,2.4772987365722656,0.0012239017523825169,0.00038697264972142875
3hop1__145194_160545_34751,1,True,1.2086565494537354,1,3.452699661254883,True,True,3.1228387355804443,3.1175012588500977,0.005337438080459833,0.0
3hop1__145194_160545_34751,2,True,1.2050331830978394,1,3.432849168777466,True,True,3.2460923194885254,3.2430613040924072,0.0029899931978434324,4.1006023820955306e-05
3hop1__145194_160545_34751,3,True,2.110884428024292,3,1.7830185890197754,False,True,1.2319740056991577,1.2304447889328003,0.001425019814632833,0.00010421547631267458
3hop1__475351_160713_77246,1,True,1.2063807249069214,1,3.3626022338867188,True,True,3.1501548290252686,3.1464290618896484,0.0037256598006933928,0.0
3hop1__475351_160713_77246,2,True,1.2090517282485962,1,2.8463776111602783,True,True,3.0759220123291016,3.0738980770111084,0.001983175752684474,4.08287814934738e-05
3hop2__304722_398767_63959,1,True,1.208715796470642,1,2.836742639541626,True,True,2.9594576358795166,2.953346014022827,0.0061116898432374,0.0
3hop2__304722_398767_63959,2,True,2.563088893890381,3,2.0430662631988525,False,True,3.08625864982605,3.0831103324890137,0.0031076103914529085,4.0699917008168995e-05
3hop2__304722_398767_63959,3,True,1.2104647159576416,1,3.0552775859832764,True,True,2.418154239654541,2.415696620941162,0.0023559594992548227,0.00010148128058062866
3hop2__304722_398767_63959,4,True,1.2071760892868042,1,3.3619003295898438,True,True,3.239088773727417,3.2373290061950684,0.0015689952997490764,0.00019078842888120562
3hop2__304722_398767_63959,5,True,1.2128173112869263,1,2.7860429286956787,True,True,2.684396982192993,2.681238889694214,0.002875214908272028,0.00028279650723561645
3hop2__304722_398767_63959,6,True,1.2151978015899658,1,3.46449875831604,True,True,3.1671268939971924,3.1647980213165283,0.0019384134793654084,0.00039059369009919465
3hop2__304722_398767_63959,7,True,2.5759682655334473,3,1.886903166770935,False,True,2.290351390838623,2.287436008453369,0.0023826255928725004,0.0005328527186065912
